,text,pronoun,candidate,rationale,label,pred
1819,"Claire tries to win Kate back, but she makes it clear that they are never getting back together.",she,"0: Claire, 1: Kate, 2: Neither","The pronoun ""she"" in the given context refers to Kate, as it is mentioned that ""she makes it clear that they are never getting back together."" This indicates that Kate is the one who is making a statement about not getting back together, hence the pronoun ""she"" refers to Kate.",1,1
1820,Anna misses Cathy so much that she decides to kill herself.,she,"0: Anna, 1: Cathy, 2: Neither","The pronoun ""she"" refers to the subject of the sentence, which is Anna. Anna is the one who misses Cathy and decides to take an action based on her feelings.",0,0
1821,"Ludivine tries to admit to killing Lola, but Helen stops her, revealing she did it.",her,"0: Ludivine, 1: Lola, 2: Neither","The pronoun ""her"" in the given context refers to Ludivine, as it is mentioned that Helen stops Ludivine from admitting to killing Lola. The pronoun ""her"" is used to refer to Ludivine in this situation.",0,0
1822,Next Doina asks Sally if she would like to go out but she refuses.,she,"0: Sally, 1: Doina, 2: Neither","The pronoun ""she"" in the sentence refers to Sally. This is because the sentence states that Doina asks Sally if she (Sally) would like to go out. The refusal also comes from Sally, as indicated by the pronoun ""she"" in the second part of the sentence.",0,0
1823,Arvin tries to bring back Henry but he refuses to love him.,he,"0: Arvin, 1: Henry, 2: Neither","The pronoun ""he"" in the given sentence refers to Henry, as it is mentioned that Henry refuses to love Arvin.",1,1
1824,"At first, Adam does not much care for Bill either, but he eventually wins his affections.",he,"0: Bill, 1: Adam, 2: Neither","The pronoun ""he"" refers to Adam because the sentence states that Adam is the one who eventually wins Bill's affections.",0,1
1825,"Jessica contemplates leaving Emma, but when she does, she reacts angrily and cruelly reminds her of her shortcomings before kicking her out.",she,"0: Jessica, 1: Emma, 2: Neither","In the given text, the first instance of ""she"" refers to Jessica because it is Jessica who is contemplating leaving Emma. The second instance of ""she"" also refers to Jessica because it is Jessica who reacts angrily and cruelly reminds Emma of her shortcomings before kicking her out.",0,0
1826,"Loretta grows close to Violetta and, although initially hesitant, forms a relationship with her.",her,"0: Loretta, 1: Violetta, 2: Neither","The pronoun ""her"" in the given context refers to Violetta. This is because the sentence mentions that Loretta forms a relationship with ""her,"" and the only other female name mentioned in the sentence is Violetta. Therefore, it can be inferred that ""her"" refers to Violetta.",1,1
1827,"Sheila attempts to kill Kim, but she is herself killed by one of her men.",she,"0: Sheila, 1: Kim, 2: Neither","The pronoun ""she"" in the given context refers to Sheila. The sentence states that Sheila attempts to kill Kim, and then it says ""she is herself killed,"" implying that the action of being killed is happening to Sheila.",0,0
1828,"Natalia goes to Joyces, but she is rebuffed by her former employer.",her,"0: Natalia, 1: Joyces, 2: Neither","The pronoun ""her"" in this context refers to Natalia, as she is the one being rebuffed by her former employer. Joyces is the place where Natalia goes, but it is not the one being rebuffed.",0,0
1829,"Plutarch describes there being many accusers against Trebonius, but no one to defend him.",him,"0: Plutarch, 1: Trebonius, 2: Neither","The pronoun ""him"" refers to Trebonius, as it is mentioned that there were many accusers against Trebonius and no one to defend him.",1,1
1830,"Muriel Emms wrote a biography of McHugh, but she was unable to come to terms with a publisher.",she,"0: McHugh, 1: Muriel Emms, 2: Neither","The pronoun ""she"" refers to the subject who wrote the biography, which is Muriel Emms.",0,1
1831,"Lola tries to find out from Jenny if Joe is staying at the settlement house, but she refuses to divulge anything.",she,"0: Lola, 1: Jenny, 2: Neither","The pronoun ""she"" in the given sentence refers to the person who refuses to divulge anything. In this context, Jenny is the one who refuses to divulge any information about Joe staying at the settlement house. Therefore, the pronoun ""she"" refers to Jenny.",1,1
1832,"Alice reveals that when Diane was unconscious earlier, she took some of her blood and mixed it with her own in the jar.",she,"0: Alice, 1: Diane, 2: Neither","The pronoun ""she"" in the context refers to Alice, as it is mentioned that Alice took some of Diane's blood and mixed it with her own. The action is attributed to Alice, not Diane.",0,0
1833,"Meg suggests that Brenda begin to investigate, but she is reluctant to do so, explaining that she moved from Baltimore to avoid murder cases.",she,"0: Meg, 1: Brenda, 2: Neither","The pronoun ""she"" in the sentence refers to Brenda. This is because the sentence states that Meg suggests that Brenda begin to investigate, and then uses ""she"" to refer to the person who is reluctant to do so. The reluctance is explained as being due to moving from Baltimore to avoid murder cases, which is a continuation of Brenda's context from the previous clause.",1,1
1834,Joelle is rude and dismissive to Miriam's colleagues but she remains steadfastly faithful to her despite her picaresque behaviour.,she,"0: Joelle, 1: Miriam, 2: Neither","The pronoun ""she"" in the given context refers to Joelle. This is because the sentence mentions that Joelle is rude and dismissive to Miriam's colleagues, and then uses ""she"" to describe someone who remains steadfastly faithful to Miriam. Since Joelle is the only female entity mentioned in the context who could be faithful to Miriam, it can be inferred that ""she"" refers to Joelle.",0,0
1835,"Alexandra asks Lenore out, but she rebuffs her and instead invites Kato to dinner, making Alexandra jealous.",she,"0: Alexandra, 1: Lenore, 2: Neither","The pronoun ""she"" refers to Lenore, as she is the one who rebuffs Alexandra and invites Kato to dinner.",1,1
1836,Melinda regrets leaving Annie but she refuses to take her back.,she,"0: Melinda, 1: Annie, 2: Neither","The pronoun ""she"" refers to Melinda because the sentence states that Melinda regrets leaving Annie, and it is Melinda who refuses to take Annie back.",1,0
1837,Zoe attempts to kill Erica but she manages to escape.,she,"0: Erica, 1: Zoe, 2: Neither","The pronoun ""she"" refers to the person who manages to escape. In the given text, Erica is the one who escapes from Zoe's attempt to kill her. Therefore, the pronoun ""she"" refers to Erica.",0,0
1838,"Paulina sincerely loves Anne, but she feels her to be increasingly cold and indifferent.",she,"0: Paulina, 1: Anne, 2: Neither","The pronoun ""she"" in the given context refers to Paulina, as it is mentioned that Paulina is the one who feels that Anne is increasingly cold and indifferent.",0,0
1839,"Beatrice tries to convince Katie to go back inside, but she refuses and appears to remember none of it the next day.",she,"0: Beatrice, 1: Katie, 2: Neither","The pronoun ""she"" refers to Katie because the sentence states that Beatrice tries to convince Katie, and then it says ""she refuses."" Since Beatrice is the one trying to convince and Katie is the one being convinced, it is Katie who refuses.",1,1
1840,"Katie finally calls the demonologist, Dr. Averies, but she is unavailable.",she,"0: Katie, 1: the demonologist , Dr. Averies, 2: Neither","The pronoun ""she"" refers to the most recently mentioned female singular noun, which is ""Dr. Averies"". Although ""Katie"" is also a female singular noun, the phrase ""but she is unavailable"" directly follows the mention of ""Dr. Averies"", indicating that ""she"" refers to ""Dr. Averies"".",1,1
1841,Moira notices and warns Eve off when she believes she is getting too familiar with John.,she,"0: Eve, 1: Moira, 2: Neither","The pronoun ""she"" in this context refers to Moira, as it is Moira who notices and warns Eve off.",0,1
1842,"Felindra tries to ask Ann out, but she declines out of respect for Leslie's friendship.",she,"0: Felindra, 1: Ann, 2: Neither","The pronoun ""she"" refers to Ann because the sentence states that ""Ann declines out of respect for Leslie's friendship.""",1,1
1843,"Claire constantly interrupt Elise sleep, so that in the courtroom she is on the edge of falling asleep.",she,"0: Elise, 1: Claire, 2: Neither","The pronoun ""she"" refers to Elise because the text states that Claire constantly interrupts Elise's sleep, causing Elise to be on the edge of falling asleep in the courtroom.",0,0
1844,Bree is starting to fall in love with Emilie so she decides to end the affair.,she,"0: Bree, 1: Emilie, 2: Neither","The pronoun ""she"" in this context refers to Bree, as it is Bree who is starting to fall in love with Emilie and consequently decides to end the affair.",0,0
1845,"Maud wants to forgive Victoria, but she says nothing in her own defence.",she,"0: Maud, 1: Victoria, 2: Neither","The pronoun ""she"" refers to the subject of the sentence, which is ""Maud."" The sentence states that Maud wants to forgive Victoria, but she (Maud) says nothing in her own defence. Therefore, the pronoun ""she"" refers to ""Maud.""",1,0
1846,"Diti wants to date Layla, but she is no longer interested.",she,"0: Diti, 1: Layla, 2: Neither","The pronoun ""she"" in the given sentence refers to Layla. This is because the sentence states that Diti wants to date Layla, but Layla is no longer interested. The pronoun ""she"" is used to refer back to the most recent female subject mentioned, which is Layla.",1,1
1847,May complains of head pains but Christine thinks she's attention seeking.,she,"0: May, 1: Christine, 2: Neither","The pronoun ""she"" in this context refers to May, as it is May who is being accused of attention seeking due to her complaints of head pains.",0,0
1848,"Carol defends Juliana, but then finds out that she is in possession of stolen jewellery, and throws her out again.",she,"0: Carol, 1: Juliana, 2: Neither","The pronoun ""she"" in the given context refers to Juliana. This is because the sentence mentions that Carol defends Juliana, and then it is revealed that ""she"" is in possession of stolen jewellery. The pronoun ""she"" is used in reference to the most recent female subject, which is Juliana.",1,1
1849,"Finally, Lekha fortuitously comes to know the real story of Layla Rao but she is moved by her life struggles.",she,"0: Lekha, 1: Layla Rao, 2: Neither","The pronoun ""she"" in the given sentence refers to Lekha, as it is mentioned that Lekha comes to know the real story of Layla Rao and is moved by her life struggles. The pronoun ""she"" is used to refer to the subject who is moved by Layla Rao's struggles, which is Lekha.",0,0
