,text,pronoun,candidate,label,pred
1808,Tom has been working out and wants to have sex with Akos but he is not into it.,he,"0: Tom, 1: Akos",1,0
1809,"There, menacing man wants to kill the Woggle-Bug, but he convinces him that his death would bring bad luck.",he,"0: menacing man, 1: the Woggle-Bug",1,0
1810,"Mr. Manning is initially unwilling to let the child go, but with guidance from Dr. Gates, he finally accepts the inevitable.",he,"0: the child, 1: Mr. Manning",1,1
1811,"Nigel and his girlfriend leave ahead of Jenny and Vicky, so that they can prepare the farm for their arrival.",they,"0: Nigel and his girlfriend, 1: Jenny and Vicky",0,0
1812,"Sister Jaime adopts Ella, but Patricia has a constant dislike against her.",her,"0: Ella, 1: Sister Jaime",0,0
1813,"Yifei wants to have sexual intercourse with Soo Hee, but she bought twin beds instead of one big bed, and refused her advances.",she,"0: Soo Hee, 1: Yifei",0,0
1814,"Anna seduces Kimberly so she will testify in her favor, but her appeal is unsuccessful.",she,"0: Anna, 1: Kimberly",1,0
1815,"Emma tries to stay away from Lily, but she realizes that she is in love with her.",she,"0: Emma, 1: Lily",0,0
1816,"Audrey start neglecting Sophie, but when she prevents his friends from embarrassing her in public, they become close friends again.",she,"0: Audrey, 1: Sophie",1,0
1817,"Lea tries to let Sophie down gently, but she manages to upset her.",she,"0: Lea, 1: Sophie",0,0
1818,"Minogue originally auditioned for the role of Marilyn Chambers, but she was later cast in the role of Emma instead.",she,"0: Minogue, 1: Marilyn Chambers",0,0
1819,"Claire tries to win Kate back, but she makes it clear that they are never getting back together.",she,"0: Claire, 1: Kate",1,0
1820,Anna misses Cathy so much that she decides to kill herself.,she,"0: Anna, 1: Cathy",0,0
1821,"Ludivine tries to admit to killing Lola, but Helen stops her, revealing she did it.",her,"0: Ludivine, 1: Lola",0,0
1822,Next Doina asks Sally if she would like to go out but she refuses.,she,"0: Sally, 1: Doina",0,0
1823,Arvin tries to bring back Henry but he refuses to love him.,he,"0: Arvin, 1: Henry",1,1
1824,"At first, Adam does not much care for Bill either, but he eventually wins his affections.",he,"0: Bill, 1: Adam",0,1
1825,"Jessica contemplates leaving Emma, but when she does, she reacts angrily and cruelly reminds her of her shortcomings before kicking her out.",she,"0: Jessica, 1: Emma",0,0
1826,"Loretta grows close to Violetta and, although initially hesitant, forms a relationship with her.",her,"0: Loretta, 1: Violetta",1,1
1827,"Sheila attempts to kill Kim, but she is herself killed by one of her men.",she,"0: Sheila, 1: Kim",0,0
1828,"Natalia goes to Joyces, but she is rebuffed by her former employer.",her,"0: Natalia, 1: Joyces",0,0
1829,"Plutarch describes there being many accusers against Trebonius, but no one to defend him.",him,"0: Plutarch, 1: Trebonius",1,1
1830,"Muriel Emms wrote a biography of McHugh, but she was unable to come to terms with a publisher.",she,"0: McHugh, 1: Muriel Emms",0,1
1831,"Lola tries to find out from Jenny if Joe is staying at the settlement house, but she refuses to divulge anything.",she,"0: Lola, 1: Jenny",1,1
1832,"Alice reveals that when Diane was unconscious earlier, she took some of her blood and mixed it with her own in the jar.",she,"0: Alice, 1: Diane",0,0
1833,"Meg suggests that Brenda begin to investigate, but she is reluctant to do so, explaining that she moved from Baltimore to avoid murder cases.",she,"0: Meg, 1: Brenda",1,0
1834,Joelle is rude and dismissive to Miriam's colleagues but she remains steadfastly faithful to her despite her picaresque behaviour.,she,"0: Joelle, 1: Miriam",0,0
1835,"Alexandra asks Lenore out, but she rebuffs her and instead invites Kato to dinner, making Alexandra jealous.",she,"0: Alexandra, 1: Lenore",1,1
1836,Melinda regrets leaving Annie but she refuses to take her back.,she,"0: Melinda, 1: Annie",1,0
1837,Zoe attempts to kill Erica but she manages to escape.,she,"0: Erica, 1: Zoe",0,0
1838,"Paulina sincerely loves Anne, but she feels her to be increasingly cold and indifferent.",she,"0: Paulina, 1: Anne",0,0
1839,"Beatrice tries to convince Katie to go back inside, but she refuses and appears to remember none of it the next day.",she,"0: Beatrice, 1: Katie",1,1
1840,"Katie finally calls the demonologist, Dr. Averies, but she is unavailable.",she,"0: Katie, 1: the demonologist, Dr. Averies",1,1
1841,Moira notices and warns Eve off when she believes she is getting too familiar with John.,she,"0: Eve, 1: Moira",0,0
1842,"Felindra tries to ask Ann out, but she declines out of respect for Leslie's friendship.",she,"0: Felindra, 1: Ann",1,0
1843,"Claire constantly interrupt Elise sleep, so that in the courtroom she is on the edge of falling asleep.",she,"0: Elise, 1: Claire",0,0
1844,Bree is starting to fall in love with Emilie so she decides to end the affair.,she,"0: Bree, 1: Emilie",0,0
1845,"Maud wants to forgive Victoria, but she says nothing in her own defence.",she,"0: Maud, 1: Victoria",1,0
1846,"Diti wants to date Layla, but she is no longer interested.",she,"0: Diti, 1: Layla",1,0
1847,May complains of head pains but Christine thinks she's attention seeking.,she,"0: May, 1: Christine",0,0
1848,"Carol defends Juliana, but then finds out that she is in possession of stolen jewellery, and throws her out again.",she,"0: Carol, 1: Juliana",1,1
1849,"Finally, Lekha fortuitously comes to know the real story of Layla Rao but she is moved by her life struggles.",she,"0: Lekha, 1: Layla Rao",0,1
1850,"Derek tried to reach the Patriarch, but he was powerless to do anything to solve the situation.",he,"0: Derek, 1: the Patriarch",1,0
1851,"Now Sylvie is head over heels in love with Piya, but she won't accept her.",she,"0: Sylvie, 1: Piya",1,0
1852,"Latifa attempts to get rid of Grena, but a fight ensues and she is the one killed.",she,"0: Latifa, 1: Grena",0,0
1853,"Jacqui agrees to sleep with Mai Ly, but she explains she loves Rhys.",she,"0: Jacqui, 1: Mai Ly",0,0
1854,"Lisa follows Wendy, finding out where she lives and works.",she,"0: Wendy, 1: Lisa",0,0
1855,"Libby suspends Vicky, so Susan gets her a part-time job at the local garden nursery.",her,"0: Libby, 1: Vicky",1,1
1856,"Then the men try to shoot Gambit, but Cable saves him.",him,"0: the men, 1: Gambit",1,1
1857,"Ciccio is going to get married to Miranda, but she leaves him the day of their marriage.",she,"0: Ciccio, 1: Miranda",1,1
1858,"Yolande proposes to Gina, but, to her shock, she is rejected.",her,"0: Yolande, 1: Gina",0,0
1859,Melanie turns Victoria down but then realizes that she is still in love with her.,she,"0: Melanie, 1: Victoria",0,0
1860,"Lindy is initially glad to be rid of Alice, but soon regrets her decision.",her,"0: Lindy, 1: Alice",1,0
1861,"Mia can not bring herself to ask Jennifer out, so Tracy decides to help her.",her,"0: Mia, 1: Jennifer",0,0
1862,Deva tells Krishna to go after Mr. Hook while she heals Professor Gellar.,she,"0: Deva, 1: Krishna",1,0
1863,"Gene Tierney was initially set to star as Mrs. Mary Dean, but she dropped out last minute due to illness.",she,"0: Mrs. Mary Dean, 1: Gene Tierney",1,1
1864,"Qatar national team coach Philippe Troussier had called up Enazi, but due to his ban he was unable to join the national team.",his,"0: Enazi, 1: Qatar national team coach Philippe Troussier",1,0
1865,"Hatsuko seduces Kumi, but she is frustrated when she refuses to perform oral sex on her.",she,"0: Hatsuko, 1: Kumi",1,0
1866,"However, Indira is now a single mother of ten-year-old girl after her ex-husband went to jail.",her,"0: ten-year-old girl, 1: Indira",1,1
1867,Lucia arrives as well in search of Lorane and demanding to know where she is.,she,"0: Lucia, 1: Lorane",1,1
1868,Yue is now arrested by Melinda but she manages to get bail.,she,"0: Yue, 1: Melinda",0,0
1869,"Sandra tries to buy back the coin from Diana, but she refuses because she needs the coin to complete the collection she started with her own dead father.",she,"0: Sandra, 1: Diana",1,1
1870,Aruna still loves Diana but she hates her and has turned into a drunk womanizer again.,she,"0: Aruna, 1: Diana",1,0
1871,"Earlier, actress Vidya Balan was chosen to play the role of Kamini, but reports suggested she refused and was subsequently replaced by Mallika Sherawat.",she,"0: Kamini, 1: actress Vidya Balan",0,1
1872,"Sophie does not love Fredericka, but she believes marrying her will be an acceptable way to end her dead-end existence in the boarding house.",she,"0: Sophie, 1: Fredericka",0,0
1873,Coline tries to revive Julia but she dies and her attacker unknown.,she,"0: Julia, 1: Coline",0,0
1874,Bobby Jay tries to outdraw Lomax but he can't and he is shot dead.,he,"0: Lomax, 1: Bobby Jay",1,1
1875,"Ludwig von Pastor has shown that Pope Julius II was not illiterate, although he is poetically referred to as such by Desiderius Erasmus.",he,"0: Ludwig von Pastor, 1: Pope Julius II",0,0
1876,"Matilde continues to pursue Leonore, though she still wants her to leave, as she is attracted to her and afraid of breaking her priestly vows.",she,"0: Matilde, 1: Leonore",1,0
1877,Alicia encourages Nathalie to fight back if anyone picks a fight with her.,her,"0: Alicia, 1: Nathalie",1,1
1878,"The school's principal Dora McKenzie is initially reluctant to hire Zoe Baldwin, because she has no degree.",she,"0: The school's principal Dora McKenzie, 1: Zoe Baldwin",0,1
1879,"After Arakawa dies suddenly, Tomoko is at first relieved, but then discovers that she is incapable of enjoying sex unless she is in a masochistic position.",she,"0: Arakawa, 1: Tomoko",0,1
1880,Amelia tackles Sophia but she is in turn pinned against the shed and has her spine torn out.,her,"0: Sophia, 1: Amelia",0,0
1881,"When Mrs. Phelps asks what happens, Matilda doesn't know, but will be back to tell her more.",her,"0: Mrs. Phelps, 1: Matilda",1,0
1882,Amanda then decides to manipulate Hermione again when she finds out she has a crush on her friend Sarah Aquino.,she,"0: Amanda, 1: Hermione",0,0
1883,"Ava tries to pursue Mia, although she plays hard to get.",she,"0: Ava, 1: Mia",1,0
1884,Normann wrote to Munch asking if he would exhibit his work in Berlin.,he,"0: Normann, 1: Munch",0,0
1885,"Daniela also begins falling for Elena, although she continues her relationship with Stefan.",she,"0: Daniela, 1: Elena",1,0
1886,"Caroline is then on the ground with Daniela after she has been killed, screaming for help and crying endlessly.",she,"0: Caroline, 1: Daniela",1,0
1887,"Janis is ordered to kill Noelia, but doesn't know if she can go along with this.",she,"0: Janis, 1: Noelia",0,0
1888,"Ava calls Serena immediately after, only to find out that she and Blair are on their way to Paris.",she,"0: Ava, 1: Serena",1,0
1889,"Later, Elizabeth tries to call Emma, but she doesn't answer her phone.",she,"0: Emma, 1: Elizabeth",0,0
1890,Emma had searched for Moza everywhere but she still could not find her for a while.,she,"0: Emma, 1: Moza",0,0
1891,"Anne makes a deal with Georgiana, that she keep quiet about the arrest if she can work on the statue for one week.",she,"0: Anne, 1: Georgiana",1,0
1892,"Juliette plans to kill Rosalie, because she knows they stole the painting, Louis tries to protect her by advising her to escape.",she,"0: Juliette, 1: Rosalie",1,0
1893,"Ritta leaves the house to find Mitzeee but, when she finds her, she is accidentally shot by Simon Walker.",she,"0: Ritta, 1: Mitzeee",0,0
1894,"Brenda spends a day with Jasmine, but she runs off after she kisses her.",she,"0: Brenda, 1: Jasmine",1,1
1895,"Alicia supports Brenda, but is dismayed when she and Andy have sex to conceive the baby.",she,"0: Alicia, 1: Brenda",1,0
1896,"Marcia initially refuses to acknowledge Kim, but she eventually goes to see her.",she,"0: Marcia, 1: Kim",0,0
1897,"Indi becomes concerned for Melanie, when she learns she has had an accident.",she,"0: Indi, 1: Melanie",0,1
1898,Sonya asks Angie to leave when she catches her going through her bag looking for drugs.,she,"0: Sonya, 1: Angie",0,0
1899,Raphaela likes Sterre but she's to shy to express her feelings about her.,she,"0: Raphaela, 1: Sterre",0,0
1900,Elaine stayed at the hospital with Anne until she was released and after she left she invited her back to stop at her house for a while.,she,"0: Elaine, 1: Anne",1,0
1901,Jake fears Mary only because she seems to have more power than him.,she,"0: Jake, 1: Mary",1,1
1902,"Georgiana is pressured to have sex with Eva, but she becomes uncomfortable and drives her away with her awkward and bizarre behavior.",she,"0: Georgiana, 1: Eva",0,0
1903,Peggy later treats Nicola's sister-in-law Steph Parker when she goes into cardiac arrest.,she,"0: Peggy, 1: Nicola's sister-in-law Steph Parker",1,1
1904,Peggy treats Bridget Parker again after she is injured in a car accident.,she,"0: Peggy, 1: Bridget Parker",0,1
1905,Johanna becomes worried about Bridget when she stops attending her sessions and she tells her that has given up.,she,"0: Johanna, 1: Bridget",1,0
1906,"Sophie tried to seduce Adelita, but she sees her as lacking sufficient sophistication for her tastes.",she,"0: Sophie, 1: Adelita",1,0
1907,Lara almost connects with Sharon when she is interrupted by Tony and Sonya.,she,"0: Lara, 1: Sharon",0,0
1908,"Kandi tries getting back together with Wendy, but she refuses due to her relationship with Lyndsey.",she,"0: Kandi, 1: Wendy",1,1
1909,Bridget later comes wanting Ludivine back but she declines her wanting Zoey instead.,she,"0: Bridget, 1: Ludivine",1,0
1910,"Celeste shows to be controlling over Jake, but he doesn't seem to notice.",he,"0: Celeste, 1: Jake",1,1
1911,Meagher sought an apprehended violence order against Chloe when she used colourful language to describe her intention to defeat her.,she,"0: Meagher, 1: Chloe",0,0
1912,Bree is rollerskating with Katie when she gets hot and dizzy out of nowhere and falls off her skates.,she,"0: Bree, 1: Katie",0,0
1913,"When hearing Sujie had been strangled, Shangjin was so afraid that he hanged himself.",he,"0: Shangjin, 1: Sujie",0,0
1914,"Karen threatens Emma that if she doesn't pay her some child support, ` the popo's gon ' be knockin ' at yo ' do '!",she,"0: Karen, 1: Emma",1,0
