,text,pronoun,candidate,rationale,label,pred
1604,"Christina fell in love with Lucy, but she no longer had any feelings for her and she took off to Australia.",she,"0: Christina, 1: Lucy","The sentence states that ""Christina fell in love with Lucy, but she no longer had any feelings for her and she took off to Australia."" The pronoun ""she"" is used twice. The first ""she"" refers to the person who no longer had any feelings for the other, which is Lucy, as it follows the structure of ""X fell in love with Y, but Y no longer had any feelings for X."" The second ""she"" refers to the person who took off to Australia, which is also Lucy, as it follows the same subject. Therefore, the pronoun ""she"" refers to Lucy.",0,1
1605,"Mark runs out of the store to find Karl, but an iron beam falls from above and kill him.",him,"0: Mark, 1: Karl","The sentence describes an event where an iron beam falls and kills ""him."" The context indicates that Mark is the one running out of the store, and the sudden event of the beam falling is likely to affect the person who is actively moving, which is Mark. Therefore, ""him"" refers to Mark.",1,0
1606,"Lance tried to get back together with Bob, but his pride was hurt and he refused to take her back.",his,"0: Lance, 1: Bob","The sentence describes a situation where Lance tried to get back together with Bob. The pronoun ""his"" refers to the person whose pride was hurt. Since the sentence states that ""he refused to take her back,"" it implies that Bob is the one who refused, indicating that it was Bob's pride that was hurt. Therefore, ""his"" refers to Bob.",1,1
1607,"Marcy would continue to have that crush on Brenda, until Lisa finally set her straight.",her,"0: Marcy, 1: Brenda","The pronoun ""her"" in the sentence ""Marcy would continue to have that crush on Brenda, until Lisa finally set her straight"" refers to Marcy. The context suggests that Lisa is setting Marcy straight about her feelings or crush, which implies that ""her"" is referring to Marcy.",0,0
1608,"Suddenly, the Virgin Mary appears to Alexa when her army is on the brink of complete defeat.",her,"0: the Virgin Mary, 1: Alexa","The pronoun ""her"" in the sentence ""Suddenly, the Virgin Mary appears to Alexa when her army is on the brink of complete defeat"" refers to the person whose army is on the brink of defeat. The context suggests that Alexa is the one with an army, as the Virgin Mary is appearing to her, likely to provide guidance or support. Therefore, ""her"" refers to Alexa.",1,1
1609,"Mrs. Miranda uses this information to force Janice into surrendering, since she wo n't be able to shoot all three hostages.",she,"0: Janice, 1: Mrs. Miranda","The pronoun ""she"" in the sentence refers to the person who won't be able to shoot all three hostages. The context indicates that Mrs. Miranda is using information to force Janice into surrendering, implying that Janice is the one who is in a position to shoot the hostages. Therefore, ""she"" refers to Janice.",0,0
1610,"Mack proposes to Arnold, but he gently turns him down and moves in with Harriet.",he,"0: Mack, 1: Arnold","The pronoun ""he"" in the sentence ""he gently turns him down"" refers to the person who is doing the action of turning down the proposal. Since Mack is the one proposing, Arnold is the one who would be turning Mack down. Therefore, ""he"" refers to Arnold.",1,1
1611,"Heisenberg becomes suspicious of Mike after he finds a photograph of Lori Shannon, Mike's former girlfriend.",he,"0: Heisenberg, 1: Mike","The pronoun ""he"" in the sentence ""Heisenberg becomes suspicious of Mike after he finds a photograph of Lori Shannon, Mike's former girlfriend"" refers to Heisenberg. The structure of the sentence indicates that Heisenberg is the one who becomes suspicious, and the pronoun ""he"" is used to continue the action of finding the photograph, which is the cause of his suspicion.",0,0
1612,Tom stood by Gilly and was relieved when he was found innocent.,he,"0: Tom, 1: Gilly","The sentence states that ""Tom stood by Gilly and was relieved when he was found innocent."" The pronoun ""he"" is likely referring to the person who was found innocent. Since Tom was relieved, it suggests that the person found innocent is someone Tom cares about, which is more likely to be Gilly. Therefore, ""he"" refers to Gilly.",0,1
1613,"Darren pulls Nancy away but then she grabs at her, ripping her dress exposing her fake pregnancy to the crowd.",she,"0: Darren, 1: Nancy","In the sentence, ""Darren pulls Nancy away but then she grabs at her,"" the pronoun ""she"" is used. The context suggests that ""she"" refers to the person who is grabbing at someone else. Since Darren is the one pulling Nancy away, it is logical to infer that Nancy is the one grabbing at Darren. Therefore, ""she"" refers to Nancy.",1,1
1614,"Tony slowly gets fed up with James, especially after his beautiful daughter arrives.",his,"0: Tony, 1: James","The pronoun ""his"" in the sentence ""Tony slowly gets fed up with James, especially after his beautiful daughter arrives"" is referring to the person whose daughter arrives. The context suggests that Tony is getting fed up with James, which implies that the arrival of the daughter is related to James. Therefore, ""his"" refers to James.",1,1
1615,"Krishna agreed and let Rukmi go free, but not before having his head shaved as a visible sign of a warrior's defeat.",his,"0: Krishna, 1: Rukmi","The pronoun ""his"" in the sentence ""Krishna agreed and let Rukmi go free, but not before having his head shaved as a visible sign of a warrior's defeat"" refers to the person whose head was shaved as a sign of defeat. In this context, it makes sense that Rukmi, who was defeated, would have his head shaved as a sign of his defeat. Therefore, ""his"" refers to Rukmi.",0,1
1616,"Callina asks Beltran if he has sworn allegiance to the Compact, the most sacred of Comyn laws.",he,"0: Callina, 1: Beltran","The pronoun ""he"" is used in the context of Callina asking Beltran a question. The question is about whether ""he"" has sworn allegiance to the Compact. Since Callina is the one asking the question, it is logical that ""he"" refers to the person being asked, which is Beltran.",1,1
1617,"Elmeida nearly assassinated Hyrum, but Noa intervened to save his life.",his,"0: Elmeida, 1: Hyrum","The pronoun ""his"" in the context of ""to save his life"" refers to the person whose life was in danger. The sentence states that Elmeida nearly assassinated Hyrum, indicating that Hyrum's life was the one at risk. Therefore, ""his"" refers to Hyrum.",1,1
1618,Laura tries to save Mona but she deliberately swims into the path of a group of sharks and is eaten alive.,she,"0: Laura, 1: Mona","The pronoun ""she"" refers to the person who swims into the path of a group of sharks and is eaten alive. The sentence structure suggests that ""she"" is the subject of the action ""swims into the path of a group of sharks."" Since Laura is trying to save Mona, it is more logical that Mona is the one who swims into the path of the sharks, as Laura's action is to save, not to endanger herself. Therefore, ""she"" refers to Mona.",1,1
1619,"Melinda is disappointed Anna does not turn up, but suddenly realizes she is not aware of this event.",she,"0: Anna, 1: Melinda","The sentence states that Melinda is disappointed because Anna does not turn up. The pronoun ""she"" in ""she is not aware of this event"" likely refers to the person who did not turn up, which is Anna. Therefore, ""she"" refers to Anna, as it makes sense that Anna did not turn up because she was not aware of the event.",1,0
1620,Ava dares not let Aime find out where she works.,she,"0: Ava, 1: Aime","In the sentence ""Ava dares not let Aime find out where she works,"" the pronoun ""she"" is used to refer to the person whose workplace is being kept a secret. Since Ava is the one who does not want Aime to find out where ""she"" works, it implies that ""she"" refers to Ava. Ava is the one with the secret about her workplace, and Aime is the one being kept in the dark.",0,0
1621,"In the original Novel, Greco is killed by Larmica, but in the manga he is fatally wounded by Rei Ginsei.",he,"0: Greco, 1: Larmica","The pronoun ""he"" in the sentence ""he is fatally wounded by Rei Ginsei"" refers to the person who is wounded. In the context provided, Greco is the one who is fatally wounded by Rei Ginsei in the manga. Therefore, ""he"" refers to Greco.",0,0
1622,Beverly thinks that Olivia walked because she saw her wearing the bracelet.,she,"0: Beverly, 1: Olivia","The sentence ""Beverly thinks that Olivia walked because she saw her wearing the bracelet"" contains the pronoun ""she."" The structure of the sentence suggests that ""she"" refers to the person who saw someone wearing the bracelet. Since Beverly is the one who is thinking and observing, it is logical to conclude that ""she"" refers to Beverly. Therefore, the pronoun ""she"" refers to Beverly.",1,0
1623,"Eclipso then attempts to kill Mehdi, but finds that he is too strong.",he,"0: Eclipso, 1: Mehdi","The pronoun ""he"" in the sentence ""Eclipso then attempts to kill Mehdi, but finds that he is too strong"" refers to the person who is too strong. Since Eclipso is the one attempting to kill Mehdi, and the sentence indicates that the person being referred to is too strong for Eclipso, ""he"" must refer to Mehdi. Therefore, the pronoun ""he"" refers to Mehdi.",1,1
