,text,pronoun,candidate,label,pred
1381,"Naser al-Din Shah Qajar nicknamed Mohammad Hosein as the bird, after he hears a poem that he had written.",he,"0: Mohammad Hosein, 1: Naser al-Din Shah Qajar",1,0
1382,Adimarchus would have killed Athux but in a rare moment of compassion sparked by his celestial nature could not bear to do it.,his,"0: Adimarchus, 1: Athux",0,0
1383,"Carrie is torn, but does love Harriet, so she decides to stay with her.",she,"0: Carrie, 1: Harriet",0,0
1384,"Amda Seyon's courtiers demanded that the Arabs be executed, but they were instead granted relative clemency and had the rebellious governor imprisoned.",they,"0: the Arabs, 1: Amda Seyon's courtiers",0,0
1385,Amanda then decides to manipulate Hermione again when she finds out she has a crush on her friend Sarah Aquino.,she,"0: Amanda, 1: Hermione",0,1
1386,Parents care for their children considerably since they are their pride and joy.,they,"0: Parents, 1: their children",1,0
1387,Mom brought Sara from school early because she had an early meeting.,she,"0: Mom, 1: Sara",0,0
1388,"Alice has no definite information about the weather where Rachel lives, but she knows general trends.",she,"0: Alice, 1: Rachel",0,0
1389,"Scott had the support of the powerful Lord Melville, but by the time he began his canvassing Wedderburn was too far ahead to be dislodged.",he,"0: Scott, 1: the powerful Lord Melville",0,0
1390,"Singer Cher was originally cast as Mona Mondieu, but she backed out at the last minute.",she,"0: Singer Cher, 1: Mona Mondieu",0,0
1391,Susan knows all about Ann's personal problems because she is nosy.,she,"0: Susan, 1: Ann",0,0
1392,"Julia eventually fires Evelyn, and discovers soon after that she is pregnant.",she,"0: Julia, 1: Evelyn",0,0
1393,The student wanted to ask the professor for help but decided not to because he was too intimidating.,he,"0: The student, 1: the professor",1,1
1394,"Horus fought battles against Set, until he finally achieved victory and became the ruler of Egypt.",he,"0: Horus, 1: Set",0,0
1395,Data is an android who can learn new materials much faster than Acting Ensign Wesley since he has the ability to learn vasts amount of information quickly into his database.,he,"0: Data, 1: Acting Ensign Wesley",0,0
1396,"Canada is bigger than the United Kingdom, but they have a much larger population.",they,"0: Canada, 1: the United Kingdom",1,1
1397,Dickson was bowled by Richard Ollivierre but the bails took several seconds to fall and he was given not out by the umpire.,he,"0: Dickson, 1: Richard Ollivierre",0,0
1398,"Knuckles defeats Thrash, but ultimately fail to prevent him from escaping, and thus lost his chance to bring his people back.",him,"0: Knuckles, 1: Thrash",1,1
1399,"Nina still loved Candice, but she knew they had no chance at happiness.",she,"0: Nina, 1: Candice",0,0
1400,The mother bear attacked Karen because she had gotten too close to her cub.,she,"0: The mother bear, 1: Karen",1,1
1401,"Mother is offered the chance to be with Emilie but in the end, she decides to stay with her husband.",she,"0: Mother, 1: Baba",1,0
1402,The fisherman hooked a big fish but he dropped his pole.,he,"0: The fisherman, 1: a big fish",0,0
1403,"Nadja was given to Miss Applefield to raise when she was a baby, her only possession at the time being an elaborated heart-shaped brooch.",she,"0: Nadja, 1: Miss Applefield",0,0
1404,"Sophie does not love Fredericka, but she believes marrying her will be an acceptable way to end her dead-end existence in the boarding house.",she,"0: Sophie, 1: Fredericka",0,0
1405,"Sentinel tried to betray Optimus by enslaving the human race, but he did not succeed in his plan.",he,"0: Sentinel, 1: Optimus",0,0
1406,"Corwin attempts to attack Boogedy, but he uses his magic to turn his assault against him.",he,"0: Corwin, 1: Boogedy",0,1
1407,The baby cow cried at the farmer because he wanted milk.,he,"0: The baby cow, 1: the farmer",0,0
1408,Sentient machines will kill all humans because they have giant death rays.,they,"0: Sentient machines, 1: all humans",0,0
1409,"Henry tries to reconcile with Steven, but he does not let him in, giving him a hard interrogation instead.",he,"0: Henry, 1: Steven",1,1
1410,Jim signaled the barman and gestured toward his empty glass,his,"0: Jim, 1: The barman",0,0
1411,"Conan was a legitimate contender for the title of Duke of Normandy, so he became a serious rival to Duke William.",he,"0: Conan, 1: Duke of Normandy",0,0
1412,Some Motorcycle enthusiasts are selling a TRON lightcycle to TRON fans because they specialize in making movie related vehicles.,they,"0: Some Motorcycle enthusiasts, 1: TRON fans",0,0
1413,"In a frantic attempt to save Daniel, Paul manages to resuscitate after he has been clinically dead for almost a half hour.",he,"0: Paul, 1: Daniel",1,1
1414,The people protested the government because they were raising taxes.,they,"0: The people, 1: the government",1,1
1415,"Henchard feels threatened by Farfrae, particularly when Elizabeth-Jane starts to fall in love with him.",him,"0: Henchard, 1: Farfrae",0,1
1416,"Emily struggles to convince herself that being friends with Rachel is enough, but she has to admit it bothers her just to see Rachel and Cassandra talking together.",she,"0: Emily, 1: Rachel",0,0
1417,"Natacha finally attacks Norah after closing time in the empty nightclub and violently rapes her, but does not kill her.",her,"0: Natacha, 1: Norah",1,1
1418,"Danny is pursued by Bob's sailor son Billy, but he longs to escape the suburbs and lead a more glamorous life elsewhere.",he,"0: Danny, 1: Bob's sailor son Billy",0,0
1419,"Again, Helene tries to force Mary, but she rejects her very violently.",she,"0: Helene, 1: Mary",1,1
1420,"Eva misunderstands a conversation with Joelle about moving out, so she begins looking at flats for them.",she,"0: Eva, 1: Joelle",0,0
1421,"The Maker's madness takes control of several inmates, but is finally subdued by Thanos and several of his allies among the prisoners.",his,"0: The Maker, 1: Thanos",0,1
1422,Sam broke both his ankles and he's walking with crutches. But a month or so from now they should be better.,they,"0: The ankles, 1: The crutches",0,0
1423,Bob can beat Larry at arm wrestling because he has more muscles.,he,"0: Bob, 1: Larry",0,0
1424,The humans were afraid of the robots because they were weak.,they,"0: The humans, 1: the robots",0,0
1425,"Federer would have a speedy dispatch of Canadian wildcard Peter Polansky, advancing to the round of sixteen where he defeated Marin Cilic in a three set thriller match.",he,"0: Federer, 1: Canadian wildcard Peter Polansky",0,0
1426,"Mrs. Miranda uses this information to force Janice into surrendering, since she won't be able to shoot all three hostages.",she,"0: Janice, 1: Mrs. Miranda",0,0
1427,The Mongolians attacked the Chinese because they are always eager for war.,they,"0: The Mongolians, 1: the Chinese",0,0
1428,"McGreevey was criticized for appointing as homeland security adviser Golan Cipel, because he lacked experience or other qualifications for the position.",he,"0: McGreevey, 1: Golan Cipel",1,1
1429,"Latifa attempts to get rid of Grena, but a fight ensues and she is the one killed.",she,"0: Latifa, 1: Grena",0,0
1430,Frank felt vindicated when his longtime rival Bill revealed that he was the winner of the competition.,he,"0: Frank, 1: Bill",0,0
1431,Archer would occasionally leave Porthos in the care of Dr. Phlox when he was away or otherwise unavailable.,he,"0: Archer, 1: Porthos",0,0
1432,"Max patiently watched over Charles when he was drunk, just as he had always watched over him.",he,"0: Max, 1: Charles",1,1
1433,"Elmeida nearly assassinated Hyrum, but Noa intervened to save his life.",his,"0: Elmeida, 1: Hyrum",1,1
1434,Madonna fired her trainer because she slept with her boyfriend.,she,"0: Madonna, 1: The trainer",1,1
1435,Frey's parents were once picked up by US Border Patrol agents and deported because they were unable to convince them of their legal status.,they,"0: Frey's parents, 1: US Border Patrol agents",0,0
1436,Steve hired Jose because he could not find anyone better.,he,"0: Steve, 1: Jose",0,0
1437,Lyndon first felt attracted to Harry when he showed off how big his pants were.,he,"0: Lyndon, 1: Harry",0,1
1438,"Mia can not bring herself to ask Jennifer out, so Tracy decides to help her.",her,"0: Mia, 1: Jennifer",0,0
1439,"Bob kicked Larry, because he was mad.",he,"0: Bob, 1: Larry",0,0
1440,"Initially, Ellie refuses to speak with Nickita, though she is able to tell her that cheating on her has been the biggest mistake in his life.",she,"0: Nickita, 1: Ellie",0,1
1441,Carol looks for Eva and begins to worry when she does not see her.,she,"0: Carol, 1: Eva",0,0
1442,Mary likes Joe because she has a cool name.,she,"0: Mary, 1: Joe",1,0
1443,"Scientists have created a serum which transforms men into super soldiers, because they needed to create an unstoppable army.",they,"0: Scientists, 1: men",0,0
1444,"Mary later agrees to a relationship with the married Mandy, but she is only using her to win a bet with her brother Ali.",she,"0: Mary, 1: the married Mandy",1,0
1445,The student wanted to ask the professor for help but decided not to because he was too scared.,he,"0: The student, 1: the professor",0,0
1446,Melanie turns Victoria down but then realizes that she is still in love with her.,she,"0: Melanie, 1: Victoria",0,0
1447,"Meanwhile, Brumfield was replaced by Lieutenant Colonel Alex Preece, after an old football injury forced his evacuation to Australia in mid-November.",his,"0: Lieutenant Colonel Alex Preece, 1: Brumfield",1,1
1448,Toyota has the luxury brand Lexus: they are built for the rich.,they,"0: Lexus, 1: Toyota",0,0
1449,"Gonzy was originally a stowaway aboard the Gekko, but he was allowed to stay in part because the others respect his abilities at fortune-telling.",his,"0: Gonzy, 1: the Gekko",1,0
1450,"The outlaw shot the sheriff, but he did not shoot the deputy.",he,"0: The outlaw, 1: the sheriff",0,0
1451,Laila grows closer to Cora when she holds her a late birthday celebration as everyone forgets the date.,she,"0: Laila, 1: Cora",0,0
1452,"Banai was found by the old lady, when she was abandoned on earth by an angry Indra.",she,"0: Banai, 1: the old lady",0,0
1453,"When Saul realizes where Javadi is going, he immediately sends Carrie and Quinn there to intercept him.",he,"0: Saul, 1: Javadi",0,0
1454,"The dog chased the cat, which ran up a tree. It waited at the bottom.",It,"0: The dog, 1: The cat",0,0
1455,Lakshman asked Vivan to get him some ice cream because he was hot.,he,"0: Lakshman, 1: Vivan",0,0
1456,"While former cabinet minister Joe Fontana is still supporting Kennedy, he has since resigned his seat in the House of Commons to run for Mayor of London.",he,"0: Kennedy, 1: former cabinet minister Joe Fontana",0,1
1457,"I stuck a pin through a carrot. When I pulled the pin out, it left a hole.",it,"0: The pin, 1: The carrot",0,0
1458,"Malekith was ultimately defeated by Thor, but not before he destroyed the Casket of Ancient Winters, releasing magical frigid force all over the Earth.",he,"0: Malekith, 1: Thor",1,0
1459,"Curiously, Miles defeated Beliavsky, but he couldn't match his ruthlessness in dispatching inferior opposition.",his,"0: Miles, 1: Beliavsky",0,1
1460,Joe raced against Steven because he would not say no.,he,"0: Joe, 1: Steven",1,0
1461,The Playstation is outperforming the Xbox because it is prone to hardware failure.,it,"0: The Playstation, 1: the Xbox",1,1
1462,The minister befriended King George so he could have some friends.,he,"0: The minister, 1: King George",1,0
1463,Billy cried because Toby wouldn't share his toy.,his,"0: Billy, 1: Toby",1,1
1464,"Danielle is eventually taken in by Tina, but she then throws her out as she continues to sponge off her.",she,"0: Danielle, 1: Tina",1,0
1465,"Zwingli was also aware of and influenced by the Wittenberg reformer Martin Luther, but he developed his theology independently and differed with him in several ways.",he,"0: Zwingli, 1: the Wittenberg reformer Martin Luther",1,0
1466,The dogs hate the fleas because they suck blood.,they,"0: The dogs, 1: the fleas",1,1
1467,The rustler kidnap Sundowner but he uses telepathy to get Dancer to come to his rescue.,he,"0: Sundowner, 1: The rustler",0,0
1468,"The Dallas Cowboys are more successful as a franchise than the Saints because they are considered ""America's Team"".",they,"0: The Dallas Cowboys, 1: the Saints",0,0
1469,Narendran wants to get Ramu married to Leela but she is turned off by his cowardice.,his,"0: Narendran, 1: Ramu",1,1
1470,"Since Louis is attracted to newcomer Matthew King, he is unable to resist when he starts flirting with him.",he,"0: newcomer Matthew King, 1: Louis",0,1
1471,"Samantha deals with this much better than Naomi, even supporting the marriage between Maya and Dink, though she is certainly not pleased with the circumstances.",she,"0: Samantha, 1: Naomi",0,0
1472,Warren snuck Nige outside and said that if he ever saw him again he would kill him.,he,"0: Warren, 1: Nige",0,0
